time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVservice,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
1.727470290000000103e-02,1.277848120000000032e+00,5.783695160000000014e-07,5.778890930000000403e-07,6.496286619999999947e-09,1.733392310000000054e-07,7.096879889999999554e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323797600000000130e-01,9.999999979999999707e-10,6.234105939999999473e-14,1.669223939999999923e-09,-6.677748600000000500e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.728470290000000062e-02,0.000000000000000000e+00,1.225205179999999991e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.441011410000000096e-07,5.000000000000000000e+00,6.233354979999999624e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.740787129999999960e-01,9.999999979999999707e-10,5.214705879999999988e-02,4.183461100000000071e-02,1.183035669999999984e+00,5.783694290000000035e-07,1.842779469999999956e-14
1.742470289999999838e-02,1.290812679999999935e+00,5.801854389999999813e-07,5.797048180000000431e-07,6.479346960000000071e-09,1.738834690000000033e-07,7.119178350000000195e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323815259999999994e-01,9.999999979999999707e-10,6.331090359999999871e-14,1.683968830000000089e-09,-6.736732909999999653e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.743470290000000145e-02,0.000000000000000000e+00,1.195889490000000015e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.445539059999999885e-07,5.000000000000000000e+00,6.330333559999999811e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.758448499999999970e-01,9.999999979999999707e-10,5.214882459999999748e-02,4.183461100000000071e-02,1.196000230000000109e+00,5.801853519999999834e-07,1.845249419999999865e-14
1.757470289999999921e-02,1.303777249999999999e+00,5.819577370000000012e-07,5.814769310000000271e-07,6.462561890000000007e-09,1.744146330000000092e-07,7.140941229999999847e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323832930000000130e-01,9.999999979999999707e-10,6.428731969999999645e-14,1.698693509999999975e-09,-6.795636649999999996e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.758470289999999880e-02,0.000000000000000000e+00,1.167053929999999967e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.449957960000000112e-07,5.000000000000000000e+00,6.427969370000000629e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.776109869999999979e-01,9.999999979999999707e-10,5.215059219999999829e-02,4.183461100000000071e-02,1.208964799999999951e+00,5.819576500000000032e-07,1.847631610000000113e-14
1.772470290000000004e-02,1.316741809999999901e+00,5.836871240000000039e-07,5.832061460000000412e-07,6.445929209999999884e-09,1.749329360000000016e-07,7.162177300000000146e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323850599999999988e-01,9.999999979999999707e-10,6.527036360000000630e-14,1.713397990000000039e-09,-6.854459329999999913e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.773470289999999963e-02,0.000000000000000000e+00,1.138690909999999988e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.454269890000000089e-07,5.000000000000000000e+00,6.526268080000000112e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.793771229999999994e-01,9.999999979999999707e-10,5.215235890000000096e-02,4.183461100000000071e-02,1.221929360000000075e+00,5.836870370000000059e-07,1.849939610000000150e-14
1.787470290000000087e-02,1.329706370000000026e+00,5.853743029999999986e-07,5.848931679999999957e-07,6.429446750000000166e-09,1.754385890000000048e-07,7.182895190000000370e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323868250000000135e-01,9.999999979999999707e-10,6.625997749999999447e-14,1.728082320000000091e-09,-6.913201609999999664e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.788470290000000046e-02,0.000000000000000000e+00,1.110792989999999985e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.458476610000000112e-07,5.000000000000000000e+00,6.625223730000000594e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.811432600000000004e-01,9.999999979999999707e-10,5.215412380000000042e-02,4.183461100000000071e-02,1.234893919999999978e+00,5.853742160000000006e-07,1.852170349999999897e-14
1.802470290000000169e-02,1.342670940000000090e+00,5.870199679999999616e-07,5.865386869999999585e-07,6.413112379999999843e-09,1.759318000000000058e-07,7.203103410000000418e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323885929999999989e-01,9.999999979999999707e-10,6.725614759999999502e-14,1.742746509999999968e-09,-6.971863119999999884e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.803470290000000129e-02,0.000000000000000000e+00,1.083352839999999926e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.462579840000000066e-07,5.000000000000000000e+00,6.724834740000000467e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.829093970000000013e-01,9.999999979999999707e-10,5.215589140000000123e-02,4.183461100000000071e-02,1.247858490000000042e+00,5.870198809999999636e-07,1.854320459999999962e-14
1.817470289999999905e-02,1.355635499999999993e+00,5.886247990000000303e-07,5.881433859999999719e-07,6.396924030000000242e-09,1.764127730000000032e-07,7.222810310000000141e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323903569999999863e-01,9.999999979999999707e-10,6.825885199999999610e-14,1.757390600000000054e-09,-7.030444239999999620e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.818470289999999864e-02,0.000000000000000000e+00,1.056363250000000012e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.466581280000000032e-07,5.000000000000000000e+00,6.825099369999999413e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.846755340000000023e-01,9.999999979999999707e-10,5.215765540000000255e-02,4.183461100000000071e-02,1.260823049999999945e+00,5.886247120000000323e-07,1.856390609999999907e-14
1.832470289999999988e-02,1.368600059999999896e+00,5.901894669999999917e-07,5.897079340000000275e-07,6.380879649999999882e-09,1.768817090000000117e-07,7.242024140000000347e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323921220000000010e-01,9.999999979999999707e-10,6.926809340000000039e-14,1.772014599999999982e-09,-7.088944770000000172e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.833470289999999947e-02,0.000000000000000000e+00,1.029817130000000028e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.470482610000000014e-07,5.000000000000000000e+00,6.926017840000000547e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.864416700000000038e-01,9.999999979999999707e-10,5.215942109999999882e-02,4.183461100000000071e-02,1.273787610000000070e+00,5.901893799999999938e-07,1.858389949999999979e-14
1.847470290000000070e-02,1.381564629999999960e+00,5.917146330000000202e-07,5.912329919999999819e-07,6.364977229999999941e-09,1.773388060000000083e-07,7.260752999999999980e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323938899999999863e-01,9.999999979999999707e-10,7.028383559999999548e-14,1.786618559999999974e-09,-7.147365420000000211e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.848470290000000030e-02,0.000000000000000000e+00,1.003707529999999999e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.474285460000000103e-07,5.000000000000000000e+00,7.027586309999999513e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.882078070000000047e-01,9.999999979999999707e-10,5.216118880000000096e-02,4.183461100000000071e-02,1.286752179999999912e+00,5.917145450000000186e-07,1.860314070000000026e-14
1.862470290000000153e-02,1.394529190000000085e+00,5.932009450000000312e-07,5.927192089999999659e-07,6.349214809999999960e-09,1.777842590000000121e-07,7.279004860000000422e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323956579999999994e-01,9.999999979999999707e-10,7.130608719999999873e-14,1.801202490000000075e-09,-7.205706140000000316e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.863470290000000112e-02,0.000000000000000000e+00,9.780275709999999628e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.477991450000000087e-07,5.000000000000000000e+00,7.129805549999999642e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.899739440000000057e-01,9.999999979999999707e-10,5.216295640000000178e-02,4.183461100000000071e-02,1.299716740000000037e+00,5.932008580000000333e-07,1.862164999999999997e-14
1.877470289999999889e-02,1.407493759999999927e+00,5.946490450000000242e-07,5.941672239999999681e-07,6.333590440000000145e-09,1.782182590000000013e-07,7.296787590000000046e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323974229999999863e-01,9.999999979999999707e-10,7.233483869999999610e-14,1.815766420000000003e-09,-7.263966859999999677e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.878470289999999848e-02,0.000000000000000000e+00,9.527705240000000403e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.481602189999999982e-07,5.000000000000000000e+00,7.232674870000000113e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.917400810000000067e-01,9.999999979999999707e-10,5.216472219999999937e-02,4.183461100000000071e-02,1.312681299999999940e+00,5.946489570000000226e-07,1.863948179999999860e-14
1.892470289999999972e-02,1.420458320000000052e+00,5.960595600000000501e-07,5.955776670000000505e-07,6.318102240000000393e-09,1.786409949999999997e-07,7.314108899999999821e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.323991890000000005e-01,9.999999979999999707e-10,7.337005980000000250e-14,1.830310380000000101e-09,-7.322147349999999537e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.893470289999999931e-02,0.000000000000000000e+00,9.279297539999999562e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.485119239999999890e-07,5.000000000000000000e+00,7.336191260000000520e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.935062170000000081e-01,9.999999979999999707e-10,5.216648799999999697e-02,4.183461100000000071e-02,1.325645870000000004e+00,5.960594730000000521e-07,1.865656130000000014e-14
1.907470290000000054e-02,1.433422879999999955e+00,5.974331120000000359e-07,5.969511580000000268e-07,6.302748339999999611e-09,1.790526529999999939e-07,7.330976400000000352e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324009549999999868e-01,9.999999979999999707e-10,7.441176339999999982e-14,1.844834409999999925e-09,-7.380247750000000499e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.908470290000000014e-02,0.000000000000000000e+00,9.034987350000000142e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.488544149999999874e-07,5.000000000000000000e+00,7.440355770000000359e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.952723540000000091e-01,9.999999979999999707e-10,5.216825380000000151e-02,4.183461100000000071e-02,1.338610429999999907e+00,5.974330240000000343e-07,1.867297009999999938e-14
1.922470290000000137e-02,1.446387450000000019e+00,5.987703099999999673e-07,5.982883069999999923e-07,6.287526920000000032e-09,1.794534160000000124e-07,7.347397589999999730e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324027220000000005e-01,9.999999979999999707e-10,7.545990099999999997e-14,1.859338519999999934e-09,-7.438269159999999970e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.923470290000000096e-02,0.000000000000000000e+00,8.794710489999999994e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.491878430000000117e-07,5.000000000000000000e+00,7.545163779999999831e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.970384910000000100e-01,9.999999979999999707e-10,5.217002049999999724e-02,4.183461100000000071e-02,1.351574990000000032e+00,5.987702219999999658e-07,1.868872150000000022e-14
1.937470289999999873e-02,1.459352009999999922e+00,6.000717540000000092e-07,5.995897119999999985e-07,6.272436169999999589e-09,1.798434629999999899e-07,7.363379839999999806e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324044869999999874e-01,9.999999979999999707e-10,7.651450010000000113e-14,1.873822739999999848e-09,-7.496210989999999505e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.938470289999999832e-02,0.000000000000000000e+00,8.558403840000000484e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.495123590000000010e-07,5.000000000000000000e+00,7.650618000000000026e-14,9.999900000000000455e-01,9.999900000000000455e-01,1.988046280000000110e-01,9.999999979999999707e-10,5.217178539999999670e-02,4.183461100000000071e-02,1.364539560000000096e+00,6.000716660000000076e-07,1.870380880000000072e-14
1.952470289999999956e-02,1.472316570000000047e+00,6.013380359999999795e-07,6.008559659999999731e-07,6.257474330000000370e-09,1.802229710000000125e-07,7.378930400000000412e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324062550000000005e-01,9.999999979999999707e-10,7.757552380000000050e-14,1.888287099999999800e-09,-7.554073270000000173e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.953470289999999915e-02,0.000000000000000000e+00,8.326005270000000644e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.498281090000000083e-07,5.000000000000000000e+00,7.756714590000000372e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.005707640000000125e-01,9.999999979999999707e-10,5.217355399999999699e-02,4.183461100000000071e-02,1.377504119999999999e+00,6.013379479999999779e-07,1.871822529999999893e-14
1.967470290000000038e-02,1.485281140000000111e+00,6.025697369999999742e-07,6.020876500000000121e-07,6.242639669999999836e-09,1.805921160000000040e-07,7.394056410000000183e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324080209999999869e-01,9.999999979999999707e-10,7.864296400000000268e-14,1.902731619999999880e-09,-7.611855659999999636e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.968470289999999998e-02,0.000000000000000000e+00,8.097453700000000111e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.501352390000000074e-07,5.000000000000000000e+00,7.863452860000000047e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.023369010000000134e-01,9.999999979999999707e-10,5.217531980000000152e-02,4.183461100000000071e-02,1.390468679999999901e+00,6.025696489999999726e-07,1.873200149999999882e-14
1.982470290000000121e-02,1.498245700000000014e+00,6.037674299999999543e-07,6.032853369999999704e-07,6.227930489999999928e-09,1.809510690000000023e-07,7.408764910000000040e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324097870000000010e-01,9.999999979999999707e-10,7.971677959999999929e-14,1.917156350000000103e-09,-7.669559680000000146e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.983470290000000080e-02,0.000000000000000000e+00,7.872689000000000686e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504338919999999877e-07,5.000000000000000000e+00,7.970828590000000443e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.041030379999999866e-01,9.999999979999999707e-10,5.217708549999999779e-02,4.183461100000000071e-02,1.403433249999999965e+00,6.037673419999999527e-07,1.874513730000000042e-14
1.997470289999999857e-02,1.511210259999999916e+00,6.049316789999999540e-07,6.044495889999999809e-07,6.213345119999999617e-09,1.812999980000000082e-07,7.423062809999999372e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324115539999999869e-01,9.999999979999999707e-10,8.079698260000000080e-14,1.931561290000000057e-09,-7.727183970000000432e-13,0.000000000000000000e+00,1.000000000000000000e+00,1.998470290000000163e-02,0.000000000000000000e+00,7.651652030000000218e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.507242070000000033e-07,5.000000000000000000e+00,8.078843309999999705e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.058691739999999881e-01,9.999999979999999707e-10,5.217885230000000180e-02,4.183461100000000071e-02,1.416397810000000090e+00,6.049315909999999524e-07,1.875762930000000118e-14
2.012470289999999939e-02,1.524174829999999981e+00,6.060630389999999748e-07,6.055809620000000489e-07,6.198881910000000031e-09,1.816390699999999920e-07,7.436956940000000193e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324133190000000015e-01,9.999999979999999707e-10,8.188357699999999387e-14,1.945946490000000169e-09,-7.784729840000000322e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.013470289999999899e-02,0.000000000000000000e+00,7.434284610000000020e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.510063240000000064e-07,5.000000000000000000e+00,8.187496839999999761e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.076353109999999891e-01,9.999999979999999707e-10,5.218061799999999806e-02,4.183461100000000071e-02,1.429362369999999993e+00,6.060629499999999696e-07,1.876955549999999967e-14
2.027470290000000022e-02,1.537139390000000105e+00,6.071620549999999820e-07,6.066800030000000409e-07,6.184539259999999833e-09,1.819684489999999929e-07,7.450453989999999506e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324150859999999874e-01,9.999999979999999707e-10,8.297650710000000430e-14,1.960311950000000028e-09,-7.842196299999999931e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.028470289999999981e-02,0.000000000000000000e+00,7.220529479999999670e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.512803780000000100e-07,5.000000000000000000e+00,8.296783839999999676e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.094014479999999900e-01,9.999999979999999707e-10,5.218238480000000207e-02,4.183461100000000071e-02,1.442326940000000057e+00,6.071619669999999804e-07,1.878086509999999874e-14
2.042470290000000105e-02,1.550103950000000008e+00,6.082292670000000286e-07,6.077472479999999955e-07,6.170315589999999844e-09,1.822882960000000125e-07,7.463560569999999584e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324168520000000016e-01,9.999999979999999707e-10,8.407579530000000281e-14,1.974657729999999900e-09,-7.899584409999999951e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.043470290000000064e-02,0.000000000000000000e+00,7.010330319999999617e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.515465040000000011e-07,5.000000000000000000e+00,8.406707119999999894e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.111675849999999910e-01,9.999999979999999707e-10,5.218415059999999966e-02,4.183461100000000071e-02,1.455291499999999960e+00,6.082291790000000270e-07,1.879161230000000124e-14
2.057470289999999841e-02,1.563068520000000072e+00,6.092652030000000183e-07,6.087832260000000316e-07,6.156209320000000055e-09,1.825987689999999887e-07,7.476283169999999351e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324186189999999874e-01,9.999999979999999707e-10,8.518141589999999718e-14,1.988983830000000199e-09,-7.956892849999999864e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.058470290000000147e-02,0.000000000000000000e+00,6.803631680000000162e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.518048330000000048e-07,5.000000000000000000e+00,8.517263319999999756e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.129337209999999925e-01,9.999999979999999707e-10,5.218591820000000048e-02,4.183461100000000071e-02,1.468256060000000085e+00,6.092651140000000131e-07,1.880171909999999913e-14
2.072470289999999923e-02,1.576033079999999975e+00,6.102703840000000410e-07,6.097884600000000348e-07,6.142218940000000151e-09,1.829000249999999881e-07,7.488628200000000355e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324203850000000016e-01,9.999999979999999707e-10,8.629333900000000228e-14,2.003290289999999861e-09,-8.014123760000000419e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.073470289999999883e-02,0.000000000000000000e+00,6.600379040000000368e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.520554959999999934e-07,5.000000000000000000e+00,8.628450009999999383e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.146998579999999934e-01,9.999999979999999707e-10,5.218768399999999807e-02,4.183461100000000071e-02,1.481220629999999927e+00,6.102702950000000358e-07,1.881127019999999926e-14
2.087470290000000006e-02,1.588997640000000100e+00,6.112453239999999495e-07,6.107634609999999529e-07,6.128342939999999815e-09,1.831922179999999870e-07,7.500601960000000304e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324221509999999880e-01,9.999999979999999707e-10,8.741158050000000576e-14,2.017577129999999805e-09,-8.071276119999999654e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.088470289999999965e-02,0.000000000000000000e+00,6.400518740000000277e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.522986200000000040e-07,5.000000000000000000e+00,8.740268069999999881e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.164659949999999944e-01,9.999999979999999707e-10,5.218944980000000261e-02,4.183461100000000071e-02,1.494185190000000052e+00,6.112452350000000502e-07,1.882030300000000119e-14
2.102470290000000089e-02,1.601962209999999942e+00,6.121905269999999840e-07,6.117087340000000295e-07,6.114579839999999900e-09,1.834754980000000001e-07,7.512210639999999681e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324239160000000026e-01,9.999999979999999707e-10,8.853610379999999528e-14,2.031844379999999955e-09,-8.128349500000000109e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.103470290000000048e-02,0.000000000000000000e+00,6.203997950000000250e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.525343309999999909e-07,5.000000000000000000e+00,8.852714700000000491e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.182321319999999953e-01,9.999999979999999707e-10,5.219121460000000073e-02,4.183461100000000071e-02,1.507149749999999955e+00,6.121904379999999788e-07,1.882874279999999945e-14
2.117470290000000172e-02,1.614926770000000067e+00,6.131064900000000414e-07,6.126247769999999536e-07,6.100928189999999943e-09,1.837500159999999928e-07,7.523460350000000268e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324256839999999880e-01,9.999999979999999707e-10,8.966689579999999530e-14,2.046092069999999826e-09,-8.185344740000000370e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.118470290000000131e-02,0.000000000000000000e+00,6.010764709999999697e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.527627540000000104e-07,5.000000000000000000e+00,8.965788060000000282e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.199982679999999968e-01,9.999999979999999707e-10,5.219298320000000102e-02,4.183461100000000071e-02,1.520114320000000019e+00,6.131064020000000398e-07,1.883667100000000146e-14
2.132470289999999907e-02,1.627891329999999970e+00,6.139937039999999971e-07,6.135120790000000167e-07,6.087386569999999823e-09,1.840159169999999883e-07,7.534357090000000008e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324274480000000032e-01,9.999999979999999707e-10,9.080397509999999614e-14,2.060320230000000172e-09,-8.242262160000000379e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.133470289999999867e-02,0.000000000000000000e+00,5.820767889999999959e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529840089999999949e-07,5.000000000000000000e+00,9.079490479999999781e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.217644049999999978e-01,9.999999979999999707e-10,5.219474710000000101e-02,4.183461100000000071e-02,1.533078879999999922e+00,6.139936149999999918e-07,1.884402669999999926e-14
2.147470289999999990e-02,1.640855900000000034e+00,6.148526500000000076e-07,6.143711209999999520e-07,6.073953560000000245e-09,1.842733450000000058e-07,7.544906790000000295e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324292149999999890e-01,9.999999979999999707e-10,9.194731389999999651e-14,2.074528879999999840e-09,-8.299101479999999934e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.148470289999999949e-02,0.000000000000000000e+00,5.633957159999999610e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.531982179999999898e-07,5.000000000000000000e+00,9.193818210000000609e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.235305419999999987e-01,9.999999979999999707e-10,5.219651389999999808e-02,4.183461100000000071e-02,1.546043440000000047e+00,6.148525610000000024e-07,1.885089779999999911e-14
2.162470290000000073e-02,1.653820459999999937e+00,6.156838019999999925e-07,6.152023769999999965e-07,6.060627800000000113e-09,1.845224440000000120e-07,7.555115260000000499e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324309840000000016e-01,9.999999979999999707e-10,9.309686799999999806e-14,2.088718040000000161e-09,-8.355862429999999526e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.163470290000000032e-02,0.000000000000000000e+00,5.450282979999999616e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.534054979999999962e-07,5.000000000000000000e+00,9.308768110000000178e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.252966789999999997e-01,9.999999979999999707e-10,5.219828239999999703e-02,4.183461100000000071e-02,1.559008010000000111e+00,6.156837129999999873e-07,1.885725729999999957e-14
2.177470290000000155e-02,1.666785020000000062e+00,6.164876269999999517e-07,6.160063160000000516e-07,6.047407920000000150e-09,1.847633530000000081e-07,7.564988239999999472e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324327499999999880e-01,9.999999979999999707e-10,9.425268020000000569e-14,2.102887750000000073e-09,-8.412546210000000452e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.178470290000000115e-02,0.000000000000000000e+00,5.269696629999999965e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.536059669999999920e-07,5.000000000000000000e+00,9.424343460000000420e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.270628150000000012e-01,9.999999979999999707e-10,5.220004920000000104e-02,4.183461100000000071e-02,1.571972570000000013e+00,6.164875380000000524e-07,1.886310190000000122e-14
2.192470289999999891e-02,1.679749589999999904e+00,6.172645849999999657e-07,6.167833949999999752e-07,6.034292600000000264e-09,1.849962099999999918e-07,7.574531369999999673e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.324345140000000032e-01,9.999999979999999707e-10,9.541468190000000020e-14,2.117038030000000077e-09,-8.469151669999999829e-13,0.000000000000000000e+00,1.000000000000000000e+00,2.193470289999999850e-02,0.000000000000000000e+00,5.092150129999999779e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.537997370000000129e-07,5.000000000000000000e+00,9.540538090000000238e-14,9.999900000000000455e-01,9.999900000000000455e-01,2.288289520000000021e-01,9.999999979999999707e-10,5.220181310000000102e-02,4.183461100000000071e-02,1.584937129999999916e+00,6.172644959999999605e-07,1.886842119999999962e-14
